Date,Open,High,Low,Close,Adj Close,Volume
2021-11-29,20.412910,21.052631,20.122128,20.761848,16.836390,93720151
2021-11-30,20.994474,21.052631,20.238441,20.296597,16.459103,170385378
2021-12-01,20.122128,20.761848,20.122128,20.587379,16.694908,79028081
2021-12-02,20.529222,20.761848,20.354753,20.529222,16.647745,54143455
2021-12-03,20.878162,21.285257,20.761848,20.936317,16.977871,124635198
2021-12-06,20.994474,21.401569,20.878162,21.168943,17.166513,119440073
2021-12-07,21.517883,22.099447,21.401569,22.041290,17.873924,252403982
2021-12-08,22.273916,22.332073,21.692352,21.924978,17.779604,156836384
2021-12-09,22.273916,22.797323,22.041290,22.157602,17.968246,241188208
2021-12-10,22.215759,22.332073,21.866821,22.041290,17.873924,92659147
2021-12-13,22.215759,22.332073,21.808664,21.808664,17.685284,58555951
